id,likeNum,commentsLen,reposts_count,region,content,created_at,type,detailUrl,authorName,authorDetail,negative_ratio,neutral_ratio,positive_ratio,emotion
5157975011365187,64,106,128,上海,"超声设备合集 合作机构里有的超声类设备有: 1.半岛超声炮,普通/黄金/白钻三代同堂 2.曲提超声 3.尖峰超声王 4.mfupro美拉美 郑重声明:本人并未全部体验过,根据所见案例测评,存在局限性 1️⃣半岛系列 效果方面毫无疑问白钻炮》黄金版》普通版, 它每一代升级都提高了功率,以及炮头的覆盖范围,",2025-04-21,好物,https://weibo.com/5157975011365187/Pokc55J99,电光火石肥老师,https://weibo.com/u/5960594733,29.65,0.0,70.35,积极
5160419140311071,494,102,26,上海,大背头密室型男来也《酷》 许凯,2025-04-28,美妆,https://weibo.com/5160419140311071/PplMe1iVh,奶思玩家,https://weibo.com/u/5892038435,10.29,0.0,89.71,积极
5162673731537590,4135,1094,2076,天津," 家人们听我说这次是真的不一样!!这竟然是向佐‼️玩抽象是天赋异禀的,玩深情更是手拿把掐!这次 哥们儿是认真了《努力》《努力》 给大家介绍这首歌时,真诚感都要溢出来了哥!不论是歌词,mv妆造,单曲配置来说都看得出这次向佐足够用心,听预告就让人狠狠期待了《抱一抱》",2025-05-04,美妆,https://weibo.com/5162673731537590/PqiqF6rZQ,有点锦鲤体质,https://weibo.com/u/2751249860,17.43,0.0,82.57,积极
5162504318878371,553,369,103,无,"💚 丁禹兮✖️宝格丽活动 这一套妆造是谁的白月光,白衬衣上都是阳光的味道,是五月,和丁禹兮奔赴更美好的春光。",2025-05-04,美妆,https://weibo.com/5162504318878371/Pqe1pBfFx,兮兮兮兮兮兮兮兮i,https://weibo.com/u/7972105923,36.47,0.0,63.53,积极
5162528167692938,4007,378,851,无," 《转发分享!这首歌,送给每一个勇敢逐梦的中国青年!《心》》 ""长江波浪推着我,它等我来掌舵;当我追着光走,北斗在头顶闪烁!"" 热血献唱《青春探路者》,用歌声点燃追梦征程↓↓5月4日青年节,与科研青年,新农人,舰艇兵等青年群体一起,发出勇闯星海的青春宣言! (央视新闻)",2025-05-04,音乐,https://weibo.com/5162528167692938/PqeDSwhhE,环球时报文娱,https://weibo.com/u/7442413095,11.72,0.0,88.28,积极
5160904337658028,1766,112,916,无,guts to rise archive riize 라이즈 the 1st album 《odyssey》 ➫ 2025.05.19 6pm (kst),2025-04-29,音乐,https://weibo.com/5160904337658028/PpyoNw8cA,uIquom-,https://weibo.com/u/7860242135,28.27,0.0,71.73,积极
5160510561190054,1477,321,233,无,《仙曲》人这一辈子一定要在factcheck现场喊上一嗓子,2025-04-28,音乐,https://weibo.com/5160510561190054/Ppo9G4ZAq,让我评评棒曲吧,https://weibo.com/u/7859860536,21.3,0.0,78.7,积极
5162700013048330,3077,287,323,福建,"合作舞台,你pick哪个? 马嘉祺 宋亚轩《阿楚姑娘》 宋亚轩 刘耀文《你在哪里》 丁程鑫 张真源《黑暗的尽头》 严浩翔 贺峻霖《茫》 丁程鑫 刘耀文 张真源《霓虹甜心》 马嘉祺 严浩翔 贺峻霖《万物盛开法则》 ",2025-05-04,音乐,https://weibo.com/5162700013048330/Pqj73cN0C,艾玛酱娱乐手册,https://weibo.com/u/5255814135,68.7,0.0,31.3,消极
5161147146178156,7868,728,696,浙江," 五月天北京演唱会获批,于7月25日至8月9日期间在鸟巢连开12场,16天的周期开12场,无惧工作日,这股自信范牛到我了,不愧是亚洲天团!",2025-04-30,音乐,https://weibo.com/5161147146178156/PpEIqpVdG,Music_Data,https://weibo.com/u/6134393125,37.54,0.0,62.46,积极
5161613469942256,1172,374,99,无,因为爱和思念攒够了 所以我们见面了 如果没有爱 那北京的夜也就太冷了 赵露思 音乐节 排面太壮观了 人气爆棚‼️  /  / ,2025-05-01,音乐,https://weibo.com/5161613469942256/PpQQyFIqY,馒头王子殿下,https://weibo.com/u/7780098395,48.17,0.0,51.83,积极
5162327579297640,4541,231,1149,无,"伴随着""碗盆结婚""开场的《你在哪里》 《抓狂》《抓狂》《抓狂》 宋亚轩刘耀文的摩托是用来约会的 配晕了 我只会尖叫 全世界观看 !!!  ""我想你""""我也在想你""  🏍️💕",2025-05-03,音乐,https://weibo.com/5162327579297640/Pq9qlD0JW,66號Candy·Planet,https://weibo.com/u/6268717122,28.56,0.0,71.44,积极
5161281883998253,137,364,5,无," 5🈷️快乐 抽10个茶茶 付邮送 详情 p1 每款5张 p2镭射语录明信片8款每款1张 亮膜语录小卡8款每款2张 p3-p6返图 要求: 🍎微博 唯粉 超话≥9 粉丝团≥12 (灯牌需点亮 三个都要满足) (任何其他同类型主播的超话和粉丝团都不行) 🚫一切与低频以及整体粉丝有过矛盾的 没有发布过辱骂,内涵低频等不当言论 抽到后以聊天界面开始录屏超话和粉丝团(两个都要!) 24小时不回复将重新抽取 其他 1.江西省内8r非偏远12r偏远15r 2.抽中后会审核 审核不通过 之前抽到的宝宝再次抽到 自动取消将重新抽取 3.希望多多返图~ 4.不得倒卖~谢谢大家喜欢",2025-05-01,游戏,https://weibo.com/5161281883998253/PpIdKgM7X,快和晚安说晚安,https://weibo.com/u/7630866197,10.62,0.0,89.38,积极
5161765790024662,379,135,147,河南,爱可菲真是个傲娇小厨娘啊! 我是不会放弃让爱可菲和香菱厨神争霸的!真的超级想看呜呜呜《泪》 ,2025-05-02,游戏,https://weibo.com/5161765790024662/PpUOf06pM,秃兔软依依,https://weibo.com/u/7377771027,41.18,0.0,58.82,积极
5161551733460161,1488,103,23,四川, 我可是你的best friend 啊《给你小心心》 ,2025-05-01,游戏,https://weibo.com/5161551733460161/PpPeZew93,成都AG超玩会,https://weibo.com/u/5878848794,15.96,0.0,84.04,积极
5162368409542396,113,235,115,四川,"这皮肤有意思啊,还能变色《笑cry》,只要加速就换种颜色,不愧是蛇王皮肤! ",2025-05-04,游戏,https://weibo.com/5162368409542396/PqaucE2pC,楼一_,https://weibo.com/u/1917248165,7.41,0.0,92.59,积极
5162668004739654,1355,189,240,湖北, 250504|王者荣耀电竞排队 number one take me 夜行的黑猫 私有物 ,2025-05-04,游戏,https://weibo.com/5162668004739654/PqihqjT02,Allure_王奕,https://weibo.com/u/7859737514,23.66,0.0,76.34,积极
5162172973320742,80,182,151,无," 无限男团新歌来了,这次和梦泪联动真是绝了,有点子好听,你们也快去听听《笑而不语》",2025-05-03,游戏,https://weibo.com/5162172973320742/Pq5oZdVSm,小疯子_Ning,https://weibo.com/u/5530044706,2.78,0.0,97.22,积极
5161522826052474,464,258,226,广东," 《给你小心心》《最活跃鸡仔 非你莫属》5月和平精英微博宠粉计划 启动! 《哈哈》鸡仔为最活跃的特种兵们准备了丰厚的奖励哦~ 《热卖》《活跃鸡仔榜规则》 《星星》活动时间:5月1日至5月31日 《星星》累计与鸡仔互动(转评赞)""top 1-3""的特种兵,每人将获得《100q币》奖",2025-05-01,游戏,https://weibo.com/5161522826052474/PpOumpowy,和平精英,https://weibo.com/u/7095404909,39.03,0.0,60.97,积极
5162607343046132,153,113,44,福建,"和好友空空儿配合拿下三纱,4纱被队友抢了《挖鼻》 这把用的《貂蝉-幻阙歌》最喜欢的一款皮肤 一起看下3d视角的击败瞬间《doge》 ",2025-05-04,游戏,https://weibo.com/5162607343046132/PqgHAcMra,栢十一,https://weibo.com/u/5995164695,5.05,0.0,94.95,积极
5161645887718310,9,324,0,甘肃,"老妹是个诚实的人,希望下次遇到你还能再攻一次",2025-05-02,游戏,https://weibo.com/5161645887718310/PpRGQwnSS,桃花游戏君,https://weibo.com/u/6446150608,2.69,0.0,97.31,积极
5153052010480320,2920,423,569,无,"《《并不简单》》?医生介绍,一调整睡眠,春季可以晚睡早起,增加活动时间;二加强互动,一方面多增加户外活动,另一方面增加人际互动;三如果情绪低落持续时间超过两周,或者情绪亢奋持续时间超过一周,而且正常生活受到影响,要及时就医。",2025-04-08,养生,https://weibo.com/5153052010480320/Pmg7L20X6,央视网,https://weibo.com/u/3266943013,63.64,0.0,36.36,消极
